KDsafe 300만화소 FHD IP카메라 IP68 완전방수 무선CCTV K300,카메라,KDsafe,고정형,wifi,상시수집,장치제어/모니터링/녹화,CCTV영상,행태정보,1,스마트장비,0,49.5
미지아 IMI 홈 시큐리티 카메라 1080P Global 버전,카메라,IMI,고정형,wifi,상시수집,장치제어/모니터링/모션감지/녹화,CCTV영상/움직임감지,행태정보,1,스마트장비,0,49.5
Kospet Probe 1.3인치 블루투스 스마트워치,워치,Kospet,이동형,bluetooth,상시수집,생체정보감지/위치감지,심박수/혈압/혈중산소농도/걸음수/수면시간/위치정보,행태정보,1,스마트장비,1,39.5
ICSEE PTZ 실외용 IP카메라 무선CCTV 200만화소 풀HD,카메라,ICSEE,고정형,wifi,상시수집,장치제어/모니터링/녹화,CCTV영상/음성,행태정보,1,스마트장비,1,54.5
HAS-R2071M,인터폰,현대통신,고정형,wifi/z-wave,상시수집,장치제어/모니터링/출입감지/녹화,음성/이미지,행태정보,1,스마트장비,1,54.5
HNF-I2100,인터폰,현대통신,고정형,wifi/z-wave,상시수집,장치제어/모니터링/출입감지/녹화,음성/이미지,행태정보,1,스마트장비,1,54.5
HNF-I4100,인터폰,현대통신,고정형,wifi/z-wave,상시수집,장치제어/모니터링/출입감지/녹화,음성/이미지,행태정보,1,스마트장비,1,54.5
HNF-I1101,인터폰,현대통신,고정형,wifi/z-wave,상시수집,장치제어/모니터링/출입감지/녹화,음성/이미지,행태정보,1,스마트장비,1,54.5
HDL-7390,도어락,현대통신,고정형,bluetooth/ zigbee,상시수집,출입감지/온도감지,문열림감지/온도,iX,0,스마트장비,0,42.0
HAS-R2041S,인터폰,현대통신,고정형,wifi/z-wave,상시수집,장치제어/모니터링/출입감지/녹화,음성/이미지,행태정보,1,스마트장비,1,54.5
HNF-I5100,인터폰,현대통신,고정형,wifi/z-wave,상시수집,장치제어/모니터링/출입감지/녹화,음성/이미지,행태정보,1,스마트장비,1,54.5
HNT-4100,인터폰,현대통신,고정형,wifi/z-wave,상시수집,장치제어/모니터링/출입감지/녹화,음성/이미지,행태정보,1,스마트장비,1,54.5
HNT-3079,인터폰,현대통신,고정형,wifi/z-wave,상시수집,장치제어/모니터링/출입감지/녹화,음성/이미지,행태정보,1,스마트장비,1,54.5
HNT-179,인터폰,현대통신,고정형,wifi/z-wave,상시수집,장치제어/모니터링/출입감지/녹화,음성/이미지,행태정보,1,스마트장비,1,54.5
HNT-175,인터폰,현대통신,고정형,wifi/z-wave,상시수집,장치제어/모니터링/출입감지/녹화,음성/이미지,행태정보,1,스마트장비,1,54.5
HAS-R1041S/B,인터폰,현대통신,고정형,wifi/z-wave,상시수집,장치제어/모니터링/출입감지/녹화,음성/이미지,행태정보,1,스마트장비,1,54.5
HAF-R1071,인터폰,현대통신,고정형,wifi/z-wave,상시수집,장치제어/모니터링/출입감지/녹화,음성/이미지,행태정보,1,스마트장비,1,54.5
HAC-D70A/D70F,인터폰,현대통신,고정형,wifi/z-wave,상시수집,장치제어/모니터링/출입감지/녹화,음성/이미지,행태정보,1,스마트장비,1,54.5
HNT-3104,인터폰,현대통신,고정형,wifi/z-wave,상시수집,장치제어/모니터링/출입감지/녹화,음성/이미지,행태정보,1,스마트장비,1,54.5
HNT-2109,인터폰,현대통신,고정형,wifi/z-wave,상시수집,장치제어/모니터링/출입감지/녹화,음성/이미지,행태정보,1,스마트장비,1,54.5
자석 감지기,센서,현대통신,고정형,z-wave,상시수집,출입감지,문열림감지,iX,0,센서,0,24.33333333
동체 감지기,센서,현대통신,고정형,z-wave,상시수집,모션감지,움직임감지,행태정보,1,센서,0,29.33333333
스마트 플러그,플러그,현대통신,고정형,z-wave,상시수집,장치제어,전력량,사용패턴,1,스마트장비,0,47.0
조명 스위치,스위치,현대통신,고정형,z-wave,상시수집,장치제어,명령전달,iX,0,스마트장비,0,37.0
실내공기질 감시센서,센서,현대통신,고정형,wifi,상시수집,온도감지/습도감지/공기질감지/초공기질감지/공기질감지,온도/습도/미세먼지농도/초미세먼지농도/이산화탄소농도,iX,0,센서,1,36.83333333
가스 감지 센서,센서,텔레필드,고정형,zigbee,상시수집,공기질감지/공기질감지,LNG농도/일산화탄소농도,iX,0,센서,0,26.83333333
연기 감지 센서,센서,텔레필드,고정형,zigbee,상시수집,공기질감지,연기농도,iX,0,센서,0,26.83333333
동작 감지 센서,센서,텔레필드,고정형,zigbee,상시수집,모션감지,움직임감지,행태정보,1,센서,0,31.83333333
구조 신호기,신호기,텔레필드,고정형,zigbee,상시수집,장치제어,명령전달,iX,0,스마트장비,0,39.5
Hyper Cube S,금고,신성금고,고정형,bluetooth/ z-wave,상시수집,장치제어/출입감지,문열림감지/명령전달,iX,0,스마트장비,0,42.0
Hyper Cube L,금고,신성금고,고정형,bluetooth/ z-wave,상시수집,장치제어/출입감지,문열림감지/명령전달,iX,0,센서,0,29.33333333
ALTA Commercial Coin Cell Wireless Temperature Sensor,센서,모넷코리아,고정형,zigbee,상시수집,온도감지,온도,iX,0,센서,0,26.83333333
ALTA Commercial AA Wireless Temperature Sensor,센서,모넷코리아,고정형,zigbee,상시수집,온도감지,온도,iX,0,센서,0,26.83333333
ALTA Industrial Wireless Temperature Sensor,센서,모넷코리아,고정형,zigbee,상시수집,온도감지,온도,iX,0,센서,0,26.83333333
ALTA Commercial Wireless Air Velocity Sensor,센서,모넷코리아,고정형,zigbee,상시수집,풍속감지/유량감지,풍속/유량,iX,0,센서,0,26.83333333
ALTA Industrial Wireless Air Velocity Sensor,센서,모넷코리아,고정형,zigbee,상시수집,풍속감지/유량감지,풍속/유량,iX,0,센서,0,26.83333333
ALTA PM 2.5 Air Quality Sensor,센서,모넷코리아,고정형,zigbee,상시수집,공기질감지,PM함량,iX,0,센서,0,26.83333333
ALTA Differential Pressure Sensor,센서,모넷코리아,고정형,zigbee,상시수집,압력감지,압력,iX,0,센서,0,26.83333333
ALTA Industrial Wireless Differential Pressure Sensor,센서,모넷코리아,고정형,zigbee,상시수집,압력감지,압력,iX,0,센서,0,26.83333333
ALTA Commercial AA Wireless Hydrogen Sulfide Sensor,센서,모넷코리아,고정형,zigbee,상시수집,황화수소감지,황화수소농도,iX,0,센서,0,26.83333333
ALTA Commercial AA Wireless Carbon Monoxide Sensor,센서,모넷코리아,고정형,zigbee,상시수집,공기질감지,일산화탄소농도,iX,0,센서,0,26.83333333
ALTA Commercial AA Wireless Carbon Dioxide Sensor,센서,모넷코리아,고정형,zigbee,상시수집,공기질감지,일산화탄소농도,iX,0,센서,0,26.83333333
ALTA Commercial AA Wireless Accelerometer,센서,모넷코리아,고정형,zigbee,상시수집,진동감지,진동,iX,0,센서,0,26.83333333
ALTA Industrial Wireless Accelerometer,센서,모넷코리아,고정형,zigbee,상시수집,진동감지,진동,iX,0,센서,0,26.83333333
ALTA Commercial Coin Cell Wireless Accelerometer - G-Force Snapshot,센서,모넷코리아,고정형,zigbee,상시수집,모션감지,기울기/가속도,iX,0,센서,0,26.83333333
ALTA Commercial AA Wireless Accelerometer - G-Force Snapshot,센서,모넷코리아,고정형,zigbee,상시수집,모션감지,기울기/가속도,iX,0,센서,0,26.83333333
ALTA Industrial Wireless Accelerometer - G-Force Snapshot,센서,모넷코리아,고정형,zigbee,상시수집,모션감지,기울기/가속도,iX,0,센서,0,26.83333333
ALTA Commercial Coin Cell Wireless Accelerometer - Impact Detect,센서,모넷코리아,고정형,zigbee,상시수집,충격감지,충격,iX,0,센서,0,26.83333333
ALTA Commercial AA Wireless Accelerometer - Impact Detect,센서,모넷코리아,고정형,zigbee,상시수집,충격감지,충격,iX,0,센서,0,26.83333333
ALTA Industrial Wireless Accelerometer - Impact Detect,센서,모넷코리아,고정형,zigbee,상시수집,충격감지,충격,iX,0,센서,0,26.83333333
ALTA Commercial AA Wireless Light Meter,센서,모넷코리아,고정형,zigbee,상시수집,빛감지,조도,iX,0,센서,0,26.83333333
ALTA Industrial AA Wireless Light Meter,센서,모넷코리아,고정형,zigbee,상시수집,빛감지,조도,iX,0,센서,0,26.83333333
ALTA Commercial Coin Cell Wireless Open/Closed Sensor,센서,모넷코리아,고정형,zigbee,상시수집,출입감지,문열림감지,iX,0,센서,0,26.83333333
ALTA Commercial AA Wireless Open/Closed Sensor,센서,모넷코리아,고정형,zigbee,상시수집,출입감지,문열림감지,iX,0,센서,0,26.83333333
ALTA Industrial Wireless Open/Closed Sensor,센서,모넷코리아,고정형,zigbee,상시수집,출입감지,문열림감지,iX,0,센서,0,26.83333333
ALTA Commercial Ultrasonic Sensor,센서,모넷코리아,고정형,zigbee,상시수집,액체수준감지/거리감지,액체수준감지/거리감지,iX,0,센서,0,26.83333333
ALTA Commercial Coin Cell Wireless 0-20 mA Current Meter,센서,모넷코리아,고정형,zigbee,상시수집,전력량측정,전력량,iX,0,센서,0,26.83333333
ALTA Commercial AA Wireless 0-20 mA Current Meter,센서,모넷코리아,고정형,zigbee,상시수집,전력량측정,전력량,iX,0,센서,0,26.83333333
ALTA Industrial Wireless 0-20 mA Current Meter,센서,모넷코리아,고정형,zigbee,상시수집,전력량측정,전력량,iX,0,센서,0,26.83333333
ALTA Commercial Coin Cell Wireless AC Voltage Detection Sensor,센서,모넷코리아,고정형,zigbee,상시수집,전력량감지,전압,iX,0,센서,0,26.83333333
ALTA Commercial AA Wireless AC Voltage Detection Sensor,센서,모넷코리아,고정형,zigbee,상시수집,전력량감지,전압,iX,0,센서,0,26.83333333
ALTA Industrial Wireless AC Voltage Detection Sensor,센서,모넷코리아,고정형,zigbee,상시수집,전력량감지,전압,iX,0,센서,0,26.83333333
ALTA Commercial AA Wireless Humidity Sensor,센서,모넷코리아,고정형,zigbee,상시수집,습도감지,습도,iX,0,센서,0,26.83333333
ALTA Commercial Coin Cell Wireless Water Detection Sensor,센서,모넷코리아,고정형,zigbee,상시수집,수분감지,수분,iX,0,센서,0,26.83333333
ALTA Commercial AA Wireless Water Detection Sensor,센서,모넷코리아,고정형,zigbee,상시수집,수분감지,수분,iX,0,센서,0,26.83333333
ALTA Industrial Wireless Water Detection Sensor,센서,모넷코리아,고정형,zigbee,상시수집,수분감지,수분,iX,0,센서,0,26.83333333
Switch bot,스위치,스위치봇,고정형,bluetooth,X,장치제어,X,iX,0,액츄에이터,0,32.66666667
시하스 에어컨 제어기,스위치,시하스,고정형,wifi,X,장치제어,X,iX,0,액츄에이터,0,35.16666667
시하스 스마트가스차단기,스위치,시하스,고정형,wifi,X,장치제어/온도감지/공기질감지,온도/가스,iX,0,액츄에이터,0,35.16666667
시하스 스마트스위치,스위치,시하스,고정형,wifi,X,장치제어,스위치,iX,0,액츄에이터,0,35.16666667
시하스 스마트버튼,스위치,시하스,고정형,wifi,X,장치제어,스위치,iX,0,액츄에이터,0,35.16666667
시하스 도어센서,센서,시하스,고정형,wifi,X,출입감지,문열림감지,iX,0,센서,0,26.83333333
시하스 실내온도측정기,센서,시하스,고정형,wifi,상시수집,온도감지/습도감지/공기질감지/초공기질감지/공기질감지,온도/습도/미세먼지농도/초미세먼지농도/이산화탄소농도,iX,0,센서,1,36.83333333
시하스 지역난방 온도조절기,센서,시하스,고정형,wifi,상시수집,장치제어/음성제어,현재온도/설정온도/모드/동작예약시간/전원,iX,0,스마트장비,1,49.5
시하스 도어락시스템,도어락,시하스,고정형,wifi,조건수집,장치제어/원격제어,출입감지,행태정보,1,스마트장비,1,52.0
구글홈 스마트 콘센트,콘센트,구글홈,고정형,wifi,X,장치제어,전력량,사용패턴,1,스마트장비,0,49.5
Itead sonoff 온도 습도 모니터링,센서,sonoff,고정형,wifi,상시수집,온도감지/습도감지,온도/습도,iX,0,센서,0,31.83333333
